,date,USDAED,USDAFN,USDALL,USDAMD,USDANG,USDAOA,USDARS,USDAUD,USDAWG,USDAZN,USDBAM,USDBBD,USDBDT,USDBGN,USDBHD,USDBIF,USDBMD,USDBND,USDBOB,USDBRL,USDBSD,USDBTC,USDBTN,USDBWP,USDBYN,USDBYR,USDBZD,USDCAD,USDCDF,USDCHF,USDCLF,USDCLP,USDCNY,USDCOP,USDCRC,USDCUC,USDCUP,USDCVE,USDCZK,USDDJF,USDDKK,USDDOP,USDDZD,USDEGP,USDERN,USDETB,USDEUR,USDFJD,USDFKP,USDGBP,USDGEL,USDGGP,USDGHS,USDGIP,USDGMD,USDGNF,USDGTQ,USDGYD,USDHKD,USDHNL,USDHRK,USDHTG,USDHUF,USDIDR,USDILS,USDIMP,USDINR,USDIQD,USDIRR,USDISK,USDJEP,USDJMD,USDJOD,USDJPY,USDKES,USDKGS,USDKHR,USDKMF,USDKPW,USDKRW,USDKWD,USDKYD,USDKZT,USDLAK,USDLBP,USDLKR,USDLRD,USDLSL,USDLTL,USDLVL,USDLYD,USDMAD,USDMDL,USDMGA,USDMKD,USDMMK,USDMNT,USDMOP,USDMRO,USDMUR,USDMVR,USDMWK,USDMXN,USDMYR,USDMZN,USDNAD,USDNGN,USDNIO,USDNOK,USDNPR,USDNZD,USDOMR,USDPAB,USDPEN,USDPGK,USDPHP,USDPKR,USDPLN,USDPYG,USDQAR,USDRON,USDRSD,USDRUB,USDRWF,USDSAR,USDSBD,USDSCR,USDSDG,USDSEK,USDSGD,USDSHP,USDSLL,USDSOS,USDSRD,USDSTD,USDSVC,USDSYP,USDSZL,USDTHB,USDTJS,USDTMT,USDTND,USDTOP,USDTRY,USDTTD,USDTWD,USDTZS,USDUAH,USDUGX,USDUSD,USDUYU,USDUZS,USDVEF,USDVND,USDVUV,USDWST,USDXAF,USDXAG,USDXAU,USDXCD,USDXDR,USDXOF,USDXPF,USDYER,USDZAR,USDZMK,USDZMW,USDZWL
476,29-04-2018,3.672701,70.000356,105.800003,482.820007,1.782499,224.682999,20.513012,1.3201,1.78,1.699504,1.615697,2.0,84.190002,1.620399,0.376972,1750.97998,1,1.291797,6.86037,3.456199,1.0,0.000106,66.800003,9.8182,1.999683,19600,1.997797,1.28422,1565.511908,0.98816,0.0222,606.000179,6.332401,2804.199951,562.000293,1,26.5,90.970001,21.001699,176.830002,6.14584,49.490002,114.786003,17.639999,14.990296,27.200001,0.824801,2.045012,0.725501,0.72617,2.451699,0.726182,4.478501,0.725695,46.830002,9001.000257,7.336023,206.639999,7.84809,23.586025,6.1345,63.869999,258.01001,13883.0,3.582501,0.726182,66.610001,1184.0,42000.000184,100.900002,0.726182,123.550003,0.708499,109.112999,100.349998,68.782599,4018.000375,406.399994,900.000268,1066.890015,0.300702,0.820315,327.359985,8296.99994,1504.999826,157.399994,131.240005,12.320266,3.0487,0.62055,1.335803,9.2694,16.504999,3199.999774,50.480016,1323.999907,2392.000193,8.083103,352.999409,34.000003,15.569717,713.450012,18.650101,3.917007,59.089904,12.321019,358.999754,31.030001,7.96869,106.449997,1.4117,0.384903,1.0,3.231403,3.2495,51.619999,115.501269,3.470701,5538.000172,3.641299,3.845399,97.305199,62.560001,845.809998,3.74971,7.7796,13.430157,18.050203,8.66966,1.32373,0.725703,7800.000261,561.999762,7.429836,20212.900391,8.749651,514.97998,12.327993,31.510307,8.895503,3.4,2.435,2.212301,4.052197,6.740806,29.544994,2275.999712,26.209999,3704.999708,1,28.389999,8051.000219,66769.999903,22762.0,108.570187,2.564895,540.640015,0.060505,0.000756,2.702062,0.695509,540.640015,98.437144,249.899994,12.328099,9001.198187,9.730286,322.355011
477,30-04-2018,3.672301,70.000118,105.000036,482.820007,1.779349,225.688004,20.512994,1.327399,1.78,1.699497,1.6211,2.0,84.190002,1.619196,0.377013,1750.97998,1,1.28401,6.859704,3.497105,1.0,0.000108,66.750224,9.7702,2.000188,19600,1.997799,1.28323,1565.499262,0.99075,0.02246,613.179993,6.332401,2803.100098,561.750154,1,26.5,91.290001,21.180901,176.830002,6.16677,49.490002,114.748001,17.629999,14.990416,27.200001,0.827499,2.1159,0.725901,0.726201,2.446955,0.726163,4.493502,0.726203,47.020034,9002.000231,7.336018,206.639999,7.848202,23.568001,6.128199,63.479861,259.459991,13910.0,3.592698,0.726163,66.449997,1184.0,41999.999742,98.599998,0.726163,123.330002,0.708498,109.314003,100.349998,68.782599,4016.000246,406.320007,899.999356,1068.489989,0.300701,0.819843,327.359985,8296.999905,1504.999865,157.869995,131.529999,12.040346,3.048702,0.62055,1.338796,9.2877,16.511005,3194.999797,50.689999,1328.999964,2392.000408,8.083398,352.99964,34.000296,15.570065,713.450012,18.710603,3.919954,58.900002,12.431007,358.000195,31.010568,8.01079,106.553299,1.420396,0.384903,1.0,3.247702,3.279818,51.720001,115.489998,3.507203,5529.000331,3.639799,3.857202,97.131302,62.958302,845.809998,3.750354,7.7948,13.429729,18.051201,8.74552,1.32573,0.7262,7820.000156,562.000146,7.42998,20284.800781,8.750271,514.97998,12.441097,31.530001,8.888101,3.4,2.443497,2.281601,4.0582,6.649502,29.624001,2275.999918,26.209999,3708.999951,1,28.420527,8080.000315,68827.00022,22762.0,106.330002,2.570802,542.460022,0.061273,0.00076,2.695467,0.69538,542.460022,98.772623,249.899994,12.443098,9001.201099,9.879842,322.355011
478,01-05-2018,3.672699,70.000174,106.750297,482.820007,1.77973,225.576004,20.512988,1.335996,1.78,1.699505,1.633297,2.0,84.190002,1.619196,0.376897,1750.97998,1,1.293098,6.859884,3.506298,1.0,0.00011,66.349998,9.770203,1.989773,19600,1.997798,1.284497,1565.49501,0.99657,0.02254,614.630005,6.332498,2799.399902,561.749766,1,26.5,91.959999,21.40701,176.830002,6.212898,49.490002,115.055017,17.629999,14.989922,27.219999,0.833703,2.055011,0.734097,0.73474,2.4452,0.734816,4.493501,0.734402,46.849998,9001.999617,7.335972,205.389999,7.84894,23.568001,6.1757,63.860001,261.559998,13910.0,3.606202,0.734816,66.839996,1184.0,41999.99973,101.699997,0.734816,123.440002,0.708496,109.860001,100.349998,68.782602,4029.000019,407.929993,899.999758,1073.329956,0.30115,0.82025,327.359985,8296.999798,1504.999837,157.869995,131.740005,12.620091,3.048699,0.62055,1.338801,9.330802,16.509001,3194.999471,51.069955,1328.999618,2394.999839,8.084404,353.00037,33.999927,15.569718,713.450012,18.944042,3.91973,58.900002,12.659015,359.000383,30.999871,8.087102,106.553299,1.427898,0.384802,1.0,3.248696,3.280074,51.769819,115.489998,3.563797,5529.000262,3.639801,3.887977,97.131302,63.459401,846.409973,3.749868,7.791705,13.429711,18.0502,8.84541,1.33376,0.734398,7820.000373,563.000036,7.419842,20433.599609,8.749873,514.97998,12.657987,31.679588,8.900499,3.41,2.456598,2.281605,4.103598,6.649496,29.686997,2276.000302,26.209999,3709.00028,1,28.569863,8047.999804,68826.999988,22762.0,107.160004,2.570801,546.549988,0.061776,0.000766,2.721651,0.697042,546.549988,99.516053,249.899994,12.672098,9001.20406,9.879514,322.355011
479,02-05-2018,3.672701,70.150002,106.750094,482.790009,1.779903,228.854996,21.158983,1.335503,1.78,1.699499,1.639099,2.0,84.190002,1.628901,0.376981,1750.97998,1,1.32298,6.859688,3.5367,1.0,0.000108,66.349998,9.905799,2.010154,19600,1.997798,1.288298,1565.496429,0.99921,0.02261,617.26001,6.360903,2830.100098,562.130005,1,26.5,92.269997,21.416498,176.830002,6.23309,49.490002,115.137001,17.598701,14.990122,27.219999,0.836399,2.067034,0.736597,0.73684,2.446296,0.736765,4.508497,0.736899,46.799999,9002.000354,7.336055,205.889999,7.84932,23.598015,6.197402,63.099998,262.899994,13940.0,3.620398,0.736765,66.680024,1184.0,42000.000195,102.150002,0.736765,123.839996,0.708499,109.824997,100.150002,68.854202,4017.899902,409.0003,900.000208,1078.170044,0.301018,0.819784,330.459991,8301.000238,1504.999491,157.449997,131.509995,12.690199,3.048701,0.62055,1.345991,9.349696,16.514999,3194.999994,51.349998,1328.99968,2394.000263,8.084399,352.999458,34.250184,15.570038,709.999615,19.100501,3.932963,58.900002,12.689747,359.000405,31.000076,8.1203,106.449997,1.429095,0.384797,1.0,3.263698,3.249498,51.849998,115.510002,3.571299,5510.000197,3.639796,3.8981,97.131302,63.860963,846.409973,3.749902,7.689803,13.429756,18.0502,8.917402,1.33644,0.736901,7819.999982,569.999848,7.420388,20503.800781,8.750272,514.97998,12.689887,31.750415,8.910422,3.41,2.505603,2.281602,4.182604,6.649498,29.771041,2276.00002,26.129999,3707.000368,1,28.579824,8045.000305,68826.999479,22759.0,107.180361,2.562897,548.460022,0.060985,0.000766,2.697395,0.698141,548.460022,99.853558,249.899994,12.701019,9001.176319,9.889803,322.355011
480,03-05-2018,3.672699,70.349998,106.199997,484.209991,1.779617,229.697006,22.249964,1.328196,1.78,1.699498,1.633703,2.0,84.440002,1.6309,0.377004,1750.97998,1,1.317002,6.85973,3.525097,1.0,0.000103,66.499416,9.905804,2.019981,19600,1.997798,1.28507,1565.489851,0.99733,0.02265,618.369995,6.351899,2857.600098,563.000043,1,26.5,91.970001,21.272203,176.830002,6.21382,49.490002,115.001999,17.579918,14.990216,27.200001,0.833801,2.063498,0.736497,0.736871,2.450801,0.736876,4.473502,0.736701,46.799999,9001.999831,7.336011,206.889999,7.849196,23.603958,6.179398,63.130001,261.570007,13935.0,3.615898,0.736876,66.658997,1184.0,42000.000406,101.800003,0.736876,123.580002,0.7085,109.099998,99.900002,68.889897,4024.999848,409.809998,900.000338,1073.619995,0.301097,0.820021,329.859985,8302.999917,1504.999738,157.740005,131.619995,12.597632,3.048697,0.62055,1.346196,9.327903,16.568001,3195.000305,51.080002,1332.00006,2394.000215,8.084299,352.99998,34.299999,15.570403,713.429993,19.051973,3.930968,59.119999,12.603286,359.000207,31.0097,8.04668,106.199997,1.419974,0.384803,1.0,3.2705,3.2495,51.759998,115.506258,3.557299,5554.000174,3.639798,3.8897,98.2864,62.949001,846.409973,3.750097,7.719496,13.430472,18.050197,8.80851,1.330984,0.736698,7630.000135,569.999947,7.419987,20438.800781,8.749923,514.97998,12.600986,31.605782,8.972701,3.4,2.4977,2.281605,4.222802,6.649498,29.677999,2276.999699,26.200001,3706.999974,1,28.930255,8047.999965,68826.999993,22761.0,106.839996,2.570802,546.669983,0.060785,0.000762,2.698093,0.698548,546.669983,99.534319,249.899994,12.600203,9001.198518,9.930324,322.355011
481,04-05-2018,3.672704,70.410004,105.900002,484.250403,1.792504,229.697006,21.823999,1.325904,1.78,1.699504,1.637504,2.0,82.910004,1.634104,0.376804,1750.97998,1,1.319804,6.860399,3.529804,1.0,0.000103,66.625041,9.925504,2.020398,19600,1.997804,1.284204,1565.50392,0.999404,0.02279,622.080017,6.358804,2819.399902,560.570007,1,26.5,92.209999,21.27404,176.830002,6.22696,49.389999,115.393997,17.580393,15.280392,27.219999,0.835704,2.060392,0.738304,0.73915,2.450804,0.739589,4.478504,0.738504,46.84039,8998.000355,7.33604,207.270004,7.847904,23.60104,6.202504,63.200001,262.119995,13935.0,3.608204,0.739589,66.808998,1184.0,42000.000352,101.503816,0.739589,124.080002,0.708504,109.100998,100.050003,68.894997,4040.000351,409.899994,900.00035,1072.609985,0.301104,0.820383,329.459991,8301.000349,1505.599976,157.619995,132.179993,12.503772,3.048704,0.62055,1.346204,9.344039,16.538039,3200.000347,51.200001,1332.000346,2394.000346,8.083404,353.000346,34.200001,15.570378,713.440002,19.247039,3.939039,59.130001,12.489039,358.000344,31.090377,8.049504,106.349998,1.424039,0.384804,1.0,3.265704,3.249504,51.639999,115.503704,3.550704,5565.000341,3.639804,3.894504,98.290604,62.480999,846.409973,3.750373,7.755504,13.350372,18.051201,8.800104,1.33244,0.738504,7820.000339,571.000338,7.403664,20488.300781,8.75037,514.97998,12.489604,31.74037,8.967038,3.4,2.476504,2.212304,4.221038,6.716704,29.666038,2276.000336,26.299999,3705.000335,1,29.129999,8050.000335,68827.000334,22766.0,106.839996,2.570804,547.960022,0.060527,0.00076,2.703606,0.698781,547.960022,99.665948,249.899994,12.484804,9001.203593,10.040363,322.355011
482,05-05-2018,3.672704,70.410004,105.900002,484.250403,1.792504,229.697006,21.823041,1.325904,1.78,1.699504,1.637504,2.0,82.910004,1.634104,0.376804,1750.97998,1,1.319804,6.860399,3.529804,1.0,0.000102,66.625041,9.925504,2.020398,19600,1.997804,1.284204,1565.50392,0.999404,0.02279,622.080017,6.358804,2818.399902,560.619995,1,26.5,92.209999,21.27404,176.830002,6.22696,49.389999,115.393997,17.580393,15.280392,27.219999,0.835704,2.060392,0.738304,0.73915,2.450804,0.739431,4.478504,0.738504,46.84039,8998.000355,7.33604,207.270004,7.847904,23.60104,6.202504,63.200001,262.119995,13935.0,3.608204,0.739431,66.808998,1184.0,42000.000352,101.503816,0.739431,124.080002,0.708504,109.100998,100.050003,68.894997,4040.000351,409.899994,900.00035,1072.609985,0.301104,0.820383,329.459991,8301.000349,1505.599976,157.619995,132.179993,12.503772,3.048704,0.62055,1.346204,9.344039,16.538039,3200.000347,51.200001,1332.000346,2394.000346,8.083404,353.000346,34.200001,15.570378,713.440002,19.247039,3.939039,59.130001,12.489039,358.000344,31.090377,8.049504,106.349998,1.424039,0.384804,1.0,3.265704,3.249504,51.639999,115.503704,3.550704,5565.000341,3.639804,3.894504,98.290604,62.480999,846.409973,3.750373,7.755504,13.350372,18.051201,8.800104,1.33244,0.738504,7820.000339,571.000338,7.403664,20488.300781,8.75037,514.97998,12.489604,31.74037,8.967038,3.4,2.476504,2.212304,4.221038,6.716704,29.666038,2276.000336,26.299999,3705.000335,1,29.129999,8050.000335,68827.000334,22766.0,106.839996,2.570804,547.960022,0.060527,0.00076,2.703606,0.698781,547.960022,99.727307,249.899994,12.484804,9001.203593,10.040363,322.355011
483,06-05-2018,3.672696,70.349998,105.900002,484.24995,1.792499,229.697006,21.823999,1.328401,1.78,1.699502,1.638024,2.0,82.910004,1.634104,0.377001,1750.97998,1,1.319798,6.859891,3.518902,1.0,0.000104,66.625031,9.925505,2.019785,19600,1.997801,1.28552,1565.501391,1.000331,0.02278,622.080017,6.358801,2819.399902,563.249497,1,26.5,92.230003,21.292195,176.830002,6.23083,49.490002,115.392998,17.629999,14.989881,27.219999,0.836098,2.059733,0.738301,0.7388,2.447701,0.738965,4.478504,0.738603,46.840153,8999.999725,7.336013,207.270004,7.849301,23.610001,6.202503,63.200001,262.359985,13935.0,3.608199,0.738965,66.808998,1184.0,42000.000347,101.49771,0.738965,124.279999,0.7085,109.172997,99.900002,68.894997,4040.000436,409.899994,900.000293,1072.800049,0.301098,0.820345,329.459991,8301.000054,1505.000384,157.619995,132.179993,12.496767,3.0487,0.62055,1.346199,9.3486,16.537996,3200.000342,51.200001,1331.999968,2393.999726,8.0844,353.000183,34.200001,15.569776,713.440002,19.266603,3.933504,59.130001,12.489006,357.999917,31.090152,8.05809,106.349998,1.424198,0.384401,1.0,3.265701,3.249498,51.659846,115.501874,3.549096,5564.9998,3.641299,3.894603,98.290604,62.431031,846.409973,3.750098,7.755501,13.430231,18.051201,8.811903,1.33381,0.738598,7820.000017,571.000043,7.420212,20493.5,8.749713,514.97998,12.498802,31.749988,8.96705,3.4,2.4645,2.212302,4.246399,6.629497,29.672001,2277.000029,26.299999,3707.000181,1,29.129999,8050.000077,68827.000272,22766.0,108.559998,2.576097,548.099976,0.060553,0.000761,2.698872,0.698781,548.099976,99.811767,249.899994,12.504996,9001.202513,10.04019,322.355011
484,07-05-2018,3.672699,70.349998,106.250008,485.690002,1.790277,230.371994,21.915001,1.329801,1.78,1.699504,1.640972,2.0,84.440002,1.634103,0.376987,1750.97998,1,1.321901,6.860154,3.552402,1.0,0.000107,66.875025,9.895964,2.010309,19600,1.997797,1.28806,1565.515111,1.001697,0.02305,629.27002,6.363901,2812.199951,564.049988,1,26.5,92.389999,21.381701,176.830002,6.24131,49.490002,115.431999,17.66957,14.990443,27.200001,0.837402,2.060182,0.736901,0.73713,2.4412,0.737043,4.493496,0.7372,46.869999,8999.999422,7.336025,206.889999,7.849703,23.614962,6.1935,65.089996,263.399994,13995.0,3.598597,0.737043,67.128998,1184.0,41999.999744,102.050003,0.737043,124.510002,0.708501,108.939003,100.050003,68.711899,4036.000063,411.970001,900.000219,1077.930054,0.301098,0.819983,329.459991,8302.999712,1505.000406,157.429993,131.820007,12.530235,3.048703,0.62055,1.3484,9.3596,16.537001,3209.999739,51.310001,1339.000352,2394.000585,8.084801,353.000148,34.400002,15.570328,713.440002,19.433001,3.943048,59.599998,12.52498,357.999789,30.999788,8.059199,107.00025,1.4235,0.384501,1.0,3.274021,3.185021,51.860001,115.504736,3.569201,5567.999891,3.639798,3.899097,98.546997,62.877998,846.409973,3.749903,7.794798,13.42998,18.051201,8.826196,1.334901,0.737199,7629.999512,570.999826,7.42007,20529.5,8.749668,514.97998,12.5259,31.809999,8.966103,3.41,2.521505,2.212302,4.266401,6.629501,29.811001,2275.000016,26.219999,3707.000238,1,29.120001,8029.999664,69825.000315,22766.0,109.089996,2.577502,549.130005,0.060584,0.00076,2.697151,0.700082,549.130005,99.991704,249.850006,12.530797,9001.197358,9.98982,322.355011
485,08-05-2018,3.672704,70.349998,106.500338,486.179993,1.790355,231.731995,22.349947,1.3424,1.78,1.699498,1.650304,2.0,84.440002,1.6477,0.376989,1750.0,1,1.326014,6.860482,3.566701,1.0,0.000109,67.125033,9.886203,2.010116,19600,1.997805,1.29475,1565.503045,1.00118,0.02323,634.219971,6.370602,2870.300049,563.74968,1,26.5,92.919998,21.544901,176.830002,6.27636,49.490002,115.686996,17.650122,14.989699,27.219999,0.842399,2.05973,0.737599,0.73779,2.439497,0.737842,4.503504,0.737798,46.869999,9002.99972,7.336013,204.690002,7.84942,23.635011,6.225102,64.900002,265.070007,14040.0,3.620603,0.737842,67.199997,1184.0,42000.000399,102.750246,0.737842,124.529999,0.7085,109.025002,100.099998,68.722997,4020.800049,413.890015,899.999969,1076.910034,0.301299,0.820313,329.459991,8302.99998,1504.999469,157.449997,131.820007,12.630008,3.048698,0.62055,1.348007,9.3922,16.516973,3210.000216,51.599998,1333.999821,2392.999986,8.084698,353.000076,34.450001,15.570179,713.440002,19.560603,3.947499,59.249724,12.575001,358.999788,30.999914,8.129205,107.300003,1.434404,0.384396,1.0,3.284014,3.1796,51.990002,115.489851,3.6063,5537.999914,3.639799,3.914798,98.867401,63.501999,846.409973,3.750098,7.840601,13.430099,18.050197,8.80971,1.34027,0.737795,7630.000142,569.999545,7.419859,20647.199219,8.74974,514.97998,12.573603,31.940001,8.964303,3.4,2.530301,2.212297,4.349897,6.629501,29.802999,2275.000086,26.209999,3707.000294,1,28.980263,8049.999609,69824.999626,22771.0,109.300003,2.588804,552.23999,0.060582,0.00076,2.68207,0.700727,552.23999,100.552619,249.850006,12.585901,9001.169215,9.939997,322.355011
486,09-05-2018,3.6727,70.449997,106.529999,486.179993,1.790243,231.225006,22.664024,1.340698,1.7825,1.6995,1.653303,2.0,84.440002,1.646497,0.376987,1750.97998,1,1.331982,6.860145,3.593105,1.0,0.000107,67.050003,9.965099,2.010135,19600,1.997797,1.28496,1565.501438,1.00548,0.02323,634.200012,6.358402,2861.899902,562.960022,1,26.5,93.089996,21.575001,177.000062,6.288396,49.490002,115.661003,17.739994,14.989906,27.200001,0.843903,2.063103,0.737601,0.73834,2.439503,0.738324,4.529698,0.737901,46.880001,9003.99988,7.336019,205.889999,7.849202,23.655001,6.231896,65.029999,265.999875,14075.0,3.582104,0.738324,67.344002,1184.0,42000.000051,103.059998,0.738324,123.940002,0.708494,109.852997,100.099998,68.723031,4032.899902,413.290009,900.000259,1077.47998,0.301302,0.819751,329.459991,8308.999871,1505.000097,157.850006,131.899994,12.590122,3.048698,0.62055,1.352996,9.401696,16.516983,3209.999923,51.689999,1328.999712,2391.999868,8.084401,354.00029,34.349998,15.570036,713.440002,19.573799,3.947977,59.200001,12.547009,358.999724,30.99982,8.07878,107.498093,1.442397,0.384404,1.0,3.289703,3.173996,51.970001,115.502075,3.598299,5585.9999,3.639802,3.916696,99.471298,63.065899,846.409973,3.750095,7.803903,13.449549,17.955206,8.70902,1.34823,0.737898,7799.999706,564.999848,7.419942,20685.5,8.750144,514.97998,12.536897,32.180496,8.959502,3.4,2.504501,2.212296,4.281987,6.649498,29.881968,2275.000003,26.209999,3706.999897,1,28.97974,8030.000317,69825.000131,22773.0,109.699997,2.584799,553.23999,0.060646,0.000762,2.69938,0.700936,553.23999,100.722202,249.850006,12.552698,9001.207442,9.800376,322.355011
487,10-05-2018,3.672698,70.449997,106.269997,486.059998,1.790182,230.641998,22.688999,1.328503,1.78,1.699504,1.643699,2.0,84.440002,1.646599,0.377051,1750.97998,1,1.332046,6.860322,3.550396,1.0,0.000111,67.050003,9.965102,2.010257,19600,1.997805,1.27716,1565.506766,1.00309,0.02281,622.940002,6.343898,2822.199951,563.749894,1,26.5,92.569823,21.374965,177.000282,6.25334,49.490002,115.483002,17.650079,14.990186,27.200001,0.83902,2.063097,0.739199,0.73953,2.440499,0.739534,4.5385,0.7394,46.840095,8998.999934,7.335969,207.479996,7.84957,23.670145,6.195398,65.029999,263.579987,14070.0,3.562802,0.739534,67.238998,1184.0,41999.999763,103.059998,0.739534,124.199997,0.708498,109.447998,100.349998,68.738998,4045.99996,412.100006,900.000237,1063.839966,0.301396,0.819786,326.959991,8309.000346,1505.000401,157.699997,131.899994,12.309975,3.048697,0.620549,1.351501,9.3682,16.473021,3210.000526,51.389999,1330.999721,2394.000075,8.084697,354.000248,34.400002,15.57026,713.450012,19.242001,3.947972,59.369999,12.297056,359.999702,31.010293,7.99895,107.599998,1.435697,0.3847,1.0,3.265599,3.260103,51.919998,115.510002,3.567599,5598.700195,3.639798,3.892999,99.360969,61.685001,846.409973,3.750102,7.803901,13.429745,17.955203,8.647669,1.338011,0.739398,7799.999989,572.999764,7.402255,20569.199219,8.750134,514.97998,12.3031,31.930263,8.9595,3.41,2.492398,2.212305,4.237498,6.649496,29.700001,2275.000165,26.179771,3708.999837,1,30.430322,8029.999743,69825.000198,22768.0,108.400002,2.5629,550.030029,0.059839,0.000757,2.695805,0.700401,550.030029,100.153614,249.899994,12.307102,9001.204982,9.850464,322.355011
488,11-05-2018,3.672804,70.529999,105.900002,485.559998,1.790403,230.641998,23.000367,1.325104,1.7825,1.699504,1.639704,2.0,82.940002,1.638904,0.377104,1750.97998,1,1.322304,6.860399,3.598204,1.0,0.000119,67.250398,9.818204,2.000363,19600,1.997804,1.279204,1565.50392,0.99965,0.02263,618.070007,6.333204,2834.199951,563.210022,1,26.5,92.330002,21.327999,177.100006,6.23904,49.360001,115.446999,17.650393,14.990392,27.200001,0.836904,2.060392,0.737904,0.73843,2.440504,0.738455,4.518504,0.738204,46.84039,8955.000355,7.33604,206.009995,7.848304,23.639999,6.170104,64.379997,263.850006,13945.0,3.570704,0.738455,67.38904,1184.0,42000.000352,102.150002,0.738455,125.349998,0.707804,109.379997,100.150002,68.644997,4045.000351,411.503796,900.00035,1066.503792,0.301104,0.820383,326.959991,8330.000349,1510.000349,157.770004,131.800003,12.270382,3.048704,0.62055,1.351504,9.354039,16.475039,3210.000347,51.259998,1331.000346,2394.000346,8.083804,354.000346,34.299999,15.360378,718.000345,19.417999,3.948039,59.750377,12.249039,358.000344,31.010377,7.999039,107.150002,1.434704,0.384804,1.0,3.253504,3.175039,52.380001,115.349998,3.572038,5587.000341,3.639904,3.877804,98.934097,61.887001,846.409973,3.749904,7.840604,13.60368,17.903678,8.593504,1.336038,0.738204,7800.000339,563.000338,7.420371,20515.800781,8.75037,514.97998,12.219104,31.889999,8.950404,3.41,2.491404,2.212304,4.312504,6.649504,29.738001,2275.000336,26.174999,3707.000335,1,29.903626,8041.000335,69825.000334,22768.0,108.503617,2.569504,548.690002,0.059986,0.000758,2.703606,0.698904,548.690002,99.899536,249.899994,12.248804,9001.203593,9.840363,322.355011
489,12-05-2018,3.672804,70.529999,105.900002,485.559998,1.790403,230.641998,23.000367,1.325104,1.7825,1.699504,1.639704,2.0,82.940002,1.638904,0.377104,1750.97998,1,1.322304,6.860399,3.598204,1.0,0.000118,67.250398,9.818204,2.000363,19600,1.997804,1.279204,1565.50392,0.99965,0.02263,618.070007,6.333204,2834.199951,563.210022,1,26.5,92.330002,21.327999,177.100006,6.23904,49.360001,115.446999,17.650393,14.990392,27.200001,0.836904,2.060392,0.737904,0.73843,2.440504,0.738453,4.518504,0.738204,46.84039,8955.000355,7.33604,206.009995,7.848304,23.639999,6.170104,64.379997,263.850006,13945.0,3.570704,0.738453,67.38904,1184.0,42000.000352,102.150002,0.738453,125.349998,0.707804,109.379997,100.150002,68.644997,4045.000351,411.503796,900.00035,1066.503792,0.301104,0.820383,326.959991,8330.000349,1510.000349,157.770004,131.800003,12.270382,3.048704,0.62055,1.351504,9.354039,16.475039,3210.000347,51.259998,1331.000346,2394.000346,8.083804,354.000346,34.299999,15.360378,718.000345,19.417999,3.948039,59.750377,12.249039,358.000344,31.010377,7.999039,107.150002,1.434704,0.384804,1.0,3.253504,3.175039,52.380001,115.349998,3.572038,5587.000341,3.639904,3.877804,98.934097,61.887001,846.409973,3.749904,7.840604,13.60368,17.903678,8.593504,1.336038,0.738204,7800.000339,563.000338,7.420371,20515.800781,8.75037,514.97998,12.219104,31.889999,8.950404,3.41,2.491404,2.212304,4.312504,6.649504,29.738001,2275.000336,26.174999,3707.000335,1,29.903626,8041.000335,69825.000334,22768.0,108.503617,2.569504,548.690002,0.059986,0.000758,2.703606,0.698904,548.690002,99.899018,249.899994,12.248804,9001.203593,9.840363,322.355011
490,13-05-2018,3.672705,70.449997,105.900002,485.559998,1.790103,230.641998,22.999879,1.3242,1.7825,1.699503,1.6384,2.0,84.440002,1.6389,0.376902,1750.97998,1,1.322303,6.850304,3.598201,1.0,0.000115,67.249928,9.818201,2.000049,19600,1.997798,1.27809,1565.5004,0.99995,0.02263,618.070007,6.333206,2834.199951,563.750092,1,26.5,92.269997,21.319201,176.999849,6.23363,49.479868,115.371002,17.760172,14.990129,27.200001,0.836498,2.060286,0.737904,0.737959,2.439599,0.737933,4.531025,0.738205,46.839981,9002.999561,7.336009,206.009995,7.848299,23.683977,6.170098,64.379997,263.670013,13945.0,3.568602,0.737933,67.389022,1184.0,42000.000259,102.150002,0.737933,125.349998,0.708497,109.349998,100.300003,68.644997,4045.000498,410.649994,899.999789,1065.310059,0.301199,0.81999,326.959991,8307.0001,1504.99985,157.770004,131.990005,12.270222,3.048696,0.62055,1.351498,9.3497,16.475032,3210.000259,51.259998,1330.999976,2393.999712,8.084703,354.000086,34.299999,15.570238,716.820007,19.349199,3.950284,59.490002,12.246978,358.00031,31.010167,7.98982,107.150002,1.434498,0.384796,1.0,3.253498,3.175016,52.450001,115.510002,3.566101,5586.999754,3.657597,3.876028,98.934097,61.553902,846.409973,3.750102,7.840601,13.429966,17.950199,8.58732,1.33477,0.7382,7800.000201,563.000306,7.420073,20502.0,8.750233,514.97998,12.257497,31.879999,8.950399,3.41,2.497013,2.276402,4.310978,6.649496,29.666014,2274.999664,26.174999,3708.999688,1,29.989428,8041.00016,69825.000108,22768.0,106.959999,2.5695,548.23999,0.059887,0.000758,2.703144,0.698904,548.23999,99.834107,249.899994,12.254799,9001.194418,9.839989,322.355011
